"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"28/02/2025";"2000";"27,7";"28,7";"27,6";"77,0";"80,0";"75,0";"23,4";"24,7";"23,2";"1005,7";"1006,1";"1005,6";"0,9";"221,0";"3,9";"513,90";"0,0"
"28/02/2025";"2100";"27,1";"27,8";"27,1";"86,0";"86,0";"77,0";"24,5";"24,6";"23,1";"1006,5";"1006,7";"1005,7";"1,0";"225,0";"3,4";"96,60";"0,0"
"28/02/2025";"2200";"26,6";"27,2";"26,6";"91,0";"91,0";"86,0";"25,0";"25,1";"24,5";"1007,0";"1007,0";"1006,5";"0,6";"228,0";"3,4";"6,60";"0,0"
"28/02/2025";"2300";"26,7";"26,8";"26,6";"91,0";"92,0";"90,0";"25,1";"25,2";"24,9";"1008,0";"1008,0";"1007,0";"0,2";"232,0";"2,2";"";"0,0"
"01/03/2025";"0000";"26,3";"26,7";"26,3";"89,0";"91,0";"89,0";"24,3";"25,1";"24,3";"1008,9";"1008,9";"1008,0";"0,7";"256,0";"3,0";"";"0,0"
"01/03/2025";"0100";"26,2";"26,4";"26,1";"91,0";"91,0";"89,0";"24,7";"24,7";"24,3";"1009,6";"1009,6";"1008,9";"0,5";"240,0";"2,3";"";"0,0"
"01/03/2025";"0200";"26,2";"26,3";"26,2";"92,0";"92,0";"91,0";"24,7";"24,8";"24,6";"1009,8";"1009,9";"1009,6";"0,6";"225,0";"2,3";"";"0,0"
"01/03/2025";"0300";"25,8";"26,2";"25,8";"92,0";"93,0";"91,0";"24,4";"24,8";"24,4";"1009,5";"1009,8";"1009,5";"0,8";"217,0";"2,9";"";"0,0"
"01/03/2025";"0400";"25,4";"25,8";"25,3";"93,0";"93,0";"91,0";"24,1";"24,5";"23,8";"1008,6";"1009,5";"1008,5";"1,4";"180,0";"4,2";"";"0,0"
"01/03/2025";"0500";"25,1";"25,4";"25,1";"95,0";"95,0";"93,0";"24,2";"24,3";"24,1";"1008,4";"1008,7";"1008,4";"0,6";"180,0";"3,2";"";"0,0"
"01/03/2025";"0600";"24,8";"25,1";"24,7";"96,0";"96,0";"95,0";"24,1";"24,3";"23,9";"1007,7";"1008,4";"1007,7";"0,1";"180,0";"3,4";"";"0,2"
"01/03/2025";"0700";"24,5";"24,8";"24,5";"97,0";"97,0";"96,0";"24,0";"24,2";"23,9";"1007,3";"1007,7";"1007,3";"0,0";"180,0";"1,5";"";"0,0"
"01/03/2025";"0800";"24,3";"24,5";"24,3";"98,0";"98,0";"97,0";"24,0";"24,0";"23,9";"1007,2";"1007,3";"1006,9";"0,0";"180,0";"0,0";"";"0,0"
"01/03/2025";"0900";"24,4";"24,4";"24,3";"98,0";"98,0";"98,0";"24,1";"24,1";"24,0";"1007,4";"1007,5";"1007,1";"0,0";"180,0";"0,0";"";"0,0"
"01/03/2025";"1000";"24,8";"24,8";"24,4";"98,0";"98,0";"98,0";"24,5";"24,5";"24,1";"1008,2";"1008,2";"1007,4";"0,0";"180,0";"0,0";"29,20";"0,0"
"01/03/2025";"1100";"25,8";"25,8";"24,8";"93,0";"98,0";"93,0";"24,6";"24,8";"24,3";"1008,3";"1008,4";"1008,2";"0,0";"180,0";"0,0";"281,00";"0,0"
"01/03/2025";"1200";"27,3";"27,6";"25,8";"87,0";"93,0";"86,0";"24,9";"25,5";"24,6";"1009,2";"1009,2";"1008,3";"1,4";"180,0";"3,5";"810,10";"0,0"
"01/03/2025";"1300";"27,6";"28,1";"27,3";"83,0";"88,0";"82,0";"24,5";"25,6";"24,4";"1010,1";"1010,1";"1009,2";"0,6";"210,0";"3,5";"800,90";"0,0"
"01/03/2025";"1400";"27,4";"28,5";"27,3";"83,0";"84,0";"79,0";"24,3";"24,9";"24,0";"1009,9";"1010,1";"1009,9";"1,6";"202,0";"4,4";"776,30";"0,0"
"01/03/2025";"1500";"26,1";"27,6";"25,9";"95,0";"96,0";"83,0";"25,3";"25,5";"24,5";"1009,8";"1010,1";"1009,8";"0,0";"231,0";"3,7";"414,70";"3,8"
"01/03/2025";"1600";"25,9";"26,5";"25,6";"96,0";"96,0";"93,0";"25,3";"25,7";"24,5";"1009,0";"1009,8";"1009,0";"0,6";"260,0";"3,1";"508,10";"5,0"
"01/03/2025";"1700";"26,7";"27,5";"25,9";"95,0";"97,0";"92,0";"25,8";"26,8";"25,3";"1008,0";"1009,0";"1008,0";"0,7";"245,0";"3,7";"1240,50";"0,4"
"01/03/2025";"1800";"26,3";"26,8";"26,2";"94,0";"95,0";"94,0";"25,3";"26,0";"25,0";"1006,9";"1008,0";"1006,9";"1,0";"218,0";"5,4";"556,10";"0,2"
"01/03/2025";"1900";"27,7";"27,9";"26,2";"85,0";"95,0";"85,0";"25,0";"25,9";"24,9";"1006,6";"1006,9";"1006,3";"1,4";"237,0";"5,3";"1084,10";"0,0"
"01/03/2025";"2000";"23,8";"27,7";"23,7";"98,0";"98,0";"85,0";"23,4";"25,4";"23,3";"1007,3";"1007,3";"1006,6";"1,4";"247,0";"8,3";"193,10";"18,8"
"01/03/2025";"2100";"24,2";"24,4";"23,7";"98,0";"98,0";"98,0";"23,9";"24,1";"23,4";"1007,1";"1007,3";"1007,0";"0,0";"248,0";"4,1";"40,40";"1,6"
"01/03/2025";"2200";"24,3";"24,3";"24,2";"99,0";"99,0";"98,0";"24,0";"24,1";"23,9";"1007,6";"1007,6";"1007,1";"0,0";"248,0";"0,7";"2,40";"0,2"
"01/03/2025";"2300";"24,4";"24,5";"24,2";"99,0";"99,0";"99,0";"24,2";"24,2";"24,0";"1008,3";"1008,3";"1007,6";"0,0";"248,0";"1,0";"";"0,2"
"02/03/2025";"0000";"24,5";"24,6";"24,4";"99,0";"99,0";"99,0";"24,3";"24,4";"24,2";"1008,8";"1008,8";"1008,3";"0,0";"248,0";"1,0";"";"0,0"
"02/03/2025";"0100";"24,5";"24,6";"24,5";"99,0";"99,0";"99,0";"24,3";"24,4";"24,2";"1009,6";"1009,6";"1008,8";"0,0";"248,0";"0,0";"";"0,0"
"02/03/2025";"0200";"24,5";"24,5";"24,5";"99,0";"99,0";"99,0";"24,3";"24,3";"24,3";"1009,6";"1010,0";"1009,6";"0,0";"248,0";"0,0";"";"0,2"
"02/03/2025";"0300";"24,3";"24,5";"24,3";"99,0";"99,0";"99,0";"24,1";"24,3";"24,1";"1009,5";"1009,7";"1009,5";"0,0";"248,0";"0,0";"";"0,0"
"02/03/2025";"0400";"24,5";"24,5";"24,3";"99,0";"99,0";"99,0";"24,4";"24,4";"24,1";"1008,9";"1009,5";"1008,8";"0,0";"248,0";"0,6";"";"0,0"
"02/03/2025";"0500";"24,4";"24,5";"24,4";"99,0";"99,0";"99,0";"24,2";"24,4";"24,2";"1008,6";"1008,9";"1008,6";"0,0";"248,0";"1,2";"";"0,0"
"02/03/2025";"0600";"24,4";"24,4";"24,3";"99,0";"99,0";"99,0";"24,2";"24,3";"24,1";"1007,8";"1008,6";"1007,8";"0,0";"248,0";"0,0";"";"0,0"
"02/03/2025";"0700";"24,2";"24,4";"24,2";"99,0";"99,0";"99,0";"24,0";"24,2";"24,0";"1007,0";"1007,8";"1007,0";"0,0";"248,0";"0,0";"";"0,0"
"02/03/2025";"0800";"24,2";"24,3";"24,2";"99,0";"99,0";"99,0";"24,0";"24,1";"24,0";"1007,2";"1007,2";"1006,9";"0,0";"248,0";"0,9";"";"0,0"
"02/03/2025";"0900";"24,0";"24,2";"24,0";"99,0";"99,0";"99,0";"23,8";"24,0";"23,8";"1007,7";"1007,7";"1007,2";"0,0";"248,0";"0,8";"";"0,0"
"02/03/2025";"1000";"24,4";"24,4";"23,9";"99,0";"99,0";"99,0";"24,2";"24,2";"23,8";"1008,4";"1008,4";"1007,7";"0,1";"248,0";"1,4";"53,80";"0,0"
"02/03/2025";"1100";"24,8";"25,0";"24,3";"99,0";"99,0";"99,0";"24,6";"24,8";"24,1";"1009,4";"1009,4";"1008,4";"1,0";"251,0";"3,5";"273,20";"0,0"
"02/03/2025";"1200";"27,4";"27,4";"24,7";"94,0";"99,0";"94,0";"26,4";"26,4";"24,5";"1009,8";"1009,9";"1009,4";"1,0";"248,0";"3,1";"930,80";"0,0"
"02/03/2025";"1300";"30,5";"30,5";"27,3";"76,0";"94,0";"73,0";"25,7";"26,2";"24,0";"1010,3";"1010,3";"1009,8";"1,2";"245,0";"4,3";"2497,30";"0,0"
"02/03/2025";"1400";"30,9";"31,6";"29,8";"71,0";"75,0";"66,0";"25,0";"25,8";"23,9";"1010,3";"1010,5";"1010,3";"1,9";"250,0";"4,4";"2958,90";"0,0"
"02/03/2025";"1500";"30,9";"32,1";"29,4";"70,0";"77,0";"64,0";"24,7";"26,2";"23,8";"1009,7";"1010,3";"1009,7";"1,4";"250,0";"4,1";"1919,50";"0,0"
"02/03/2025";"1600";"30,0";"33,1";"27,1";"86,0";"94,0";"62,0";"27,4";"27,5";"23,9";"1008,7";"1009,7";"1008,7";"1,3";"201,0";"5,2";"2669,20";"1,6"
"02/03/2025";"1700";"26,7";"30,2";"26,7";"93,0";"93,0";"77,0";"25,4";"27,2";"23,8";"1008,1";"1008,7";"1008,1";"0,7";"190,0";"4,6";"696,10";"1,4"
"02/03/2025";"1800";"28,3";"28,6";"26,5";"83,0";"94,0";"81,0";"25,2";"27,0";"24,5";"1006,8";"1008,1";"1006,8";"1,6";"199,0";"7,5";"1596,10";"0,0"
"02/03/2025";"1900";"29,9";"30,6";"28,3";"78,0";"85,0";"75,0";"25,6";"26,6";"24,3";"1006,3";"1006,8";"1006,3";"1,8";"204,0";"6,1";"2137,50";"0,0"
"02/03/2025";"2000";"28,2";"30,3";"28,0";"80,0";"81,0";"73,0";"24,4";"25,7";"23,9";"1006,5";"1006,5";"1006,1";"0,7";"222,0";"4,5";"677,10";"0,0"
"02/03/2025";"2100";"27,3";"28,2";"27,3";"82,0";"83,0";"79,0";"24,1";"24,5";"23,9";"1006,7";"1006,8";"1006,5";"1,1";"210,0";"3,4";"167,10";"0,0"
"02/03/2025";"2200";"26,6";"27,3";"26,6";"87,0";"87,0";"82,0";"24,2";"24,4";"24,0";"1007,5";"1007,5";"1006,7";"1,2";"214,0";"3,7";"15,00";"0,0"
"02/03/2025";"2300";"26,6";"26,6";"26,5";"89,0";"90,0";"87,0";"24,6";"24,6";"24,2";"1008,4";"1008,4";"1007,5";"0,5";"216,0";"3,0";"";"0,0"
"03/03/2025";"0000";"25,5";"26,6";"25,5";"95,0";"95,0";"88,0";"24,7";"25,0";"24,5";"1009,1";"1009,1";"1008,4";"0,8";"186,0";"3,5";"";"1,2"
"03/03/2025";"0100";"24,9";"25,5";"24,9";"97,0";"97,0";"95,0";"24,4";"24,7";"24,3";"1009,4";"1009,5";"1009,1";"0,1";"219,0";"2,7";"";"1,2"
"03/03/2025";"0200";"24,9";"25,0";"24,8";"98,0";"98,0";"97,0";"24,5";"24,6";"24,4";"1009,7";"1009,7";"1009,4";"0,2";"219,0";"1,5";"";"0,0"
"03/03/2025";"0300";"24,8";"24,9";"24,7";"98,0";"98,0";"97,0";"24,5";"24,5";"24,3";"1009,6";"1009,8";"1009,6";"0,1";"219,0";"1,6";"";"0,0"
"03/03/2025";"0400";"24,8";"24,9";"24,7";"98,0";"98,0";"98,0";"24,5";"24,5";"24,4";"1009,1";"1009,6";"1009,0";"0,0";"219,0";"1,1";"";"0,0"
"03/03/2025";"0500";"24,9";"24,9";"24,7";"98,0";"98,0";"98,0";"24,6";"24,6";"24,4";"1008,3";"1009,1";"1008,3";"0,7";"215,0";"2,2";"";"0,0"
"03/03/2025";"0600";"24,7";"24,9";"24,6";"98,0";"98,0";"98,0";"24,4";"24,6";"24,3";"1007,8";"1008,3";"1007,8";"0,7";"208,0";"2,2";"";"0,0"
"03/03/2025";"0700";"24,5";"24,7";"24,5";"98,0";"98,0";"98,0";"24,2";"24,4";"24,2";"1007,5";"1007,9";"1007,5";"1,2";"197,0";"3,1";"";"0,0"
"03/03/2025";"0800";"24,2";"24,5";"24,2";"98,0";"98,0";"98,0";"23,9";"24,1";"23,9";"1007,6";"1007,6";"1007,3";"1,1";"180,0";"2,8";"";"0,0"
"03/03/2025";"0900";"24,2";"24,3";"24,2";"98,0";"98,0";"98,0";"23,9";"24,0";"23,9";"1007,9";"1007,9";"1007,6";"0,4";"208,0";"2,8";"";"0,0"
"03/03/2025";"1000";"24,6";"24,6";"24,2";"98,0";"98,0";"98,0";"24,2";"24,2";"23,9";"1008,8";"1008,8";"1007,9";"1,4";"208,0";"2,8";"39,20";"0,0"
"03/03/2025";"1100";"25,5";"25,6";"24,5";"93,0";"98,0";"93,0";"24,3";"24,7";"24,1";"1009,5";"1009,5";"1008,8";"1,7";"210,0";"3,5";"378,80";"0,0"
"03/03/2025";"1200";"26,8";"26,8";"25,5";"88,0";"93,0";"87,0";"24,7";"24,8";"24,2";"1010,2";"1010,2";"1009,5";"2,2";"214,0";"3,9";"887,40";"0,0"
"03/03/2025";"1300";"28,4";"30,0";"26,8";"81,0";"89,0";"76,0";"24,8";"26,1";"24,4";"1010,6";"1010,6";"1010,2";"2,1";"199,0";"4,4";"1431,70";"0,0"
"03/03/2025";"1400";"28,9";"29,3";"28,3";"79,0";"82,0";"76,0";"24,9";"25,4";"24,3";"1010,4";"1010,7";"1010,4";"2,3";"196,0";"5,0";"1494,10";"0,0"
"03/03/2025";"1500";"29,8";"29,9";"28,1";"74,0";"82,0";"74,0";"24,7";"25,5";"24,3";"1009,9";"1010,5";"1009,9";"1,4";"186,0";"5,0";"1540,60";"0,0"
"03/03/2025";"1600";"27,5";"30,6";"27,5";"84,0";"84,0";"69,0";"24,6";"25,4";"23,6";"1009,1";"1009,9";"1009,1";"0,7";"241,0";"4,6";"1345,40";"1,2"
"03/03/2025";"1700";"29,7";"29,7";"26,9";"84,0";"93,0";"81,0";"26,7";"26,7";"24,7";"1007,6";"1009,1";"1007,6";"0,3";"242,0";"4,3";"1307,30";"0,6"
"03/03/2025";"1800";"31,4";"31,6";"29,4";"68,0";"84,0";"65,0";"24,8";"26,8";"24,0";"1006,2";"1007,6";"1006,2";"0,3";"214,0";"3,0";"2696,30";"0,0"
"03/03/2025";"1900";"30,1";"32,4";"30,1";"74,0";"75,0";"64,0";"24,9";"26,4";"24,0";"1005,4";"1006,2";"1005,4";"0,9";"257,0";"3,4";"1439,90";"0,0"
"03/03/2025";"2000";"28,3";"30,1";"28,3";"82,0";"83,0";"74,0";"25,0";"25,3";"24,7";"1005,2";"1005,5";"1005,2";"1,9";"221,0";"3,7";"269,10";"0,0"
"03/03/2025";"2100";"27,5";"28,7";"27,5";"84,0";"84,0";"77,0";"24,6";"25,0";"24,3";"1005,4";"1005,4";"1005,1";"1,9";"211,0";"6,5";"165,50";"0,0"
"03/03/2025";"2200";"26,8";"27,5";"26,8";"88,0";"89,0";"84,0";"24,6";"24,8";"24,5";"1006,7";"1006,7";"1005,4";"1,4";"219,0";"6,5";"14,40";"0,0"
"03/03/2025";"2300";"26,7";"26,9";"26,7";"86,0";"88,0";"85,0";"24,2";"24,7";"24,0";"1007,7";"1007,7";"1006,7";"1,2";"191,0";"5,2";"";"0,0"
"04/03/2025";"0000";"25,9";"26,7";"25,9";"92,0";"92,0";"86,0";"24,5";"24,6";"24,2";"1008,3";"1008,3";"1007,7";"0,9";"208,0";"5,7";"";"0,0"
"04/03/2025";"0100";"25,8";"26,0";"25,8";"92,0";"93,0";"91,0";"24,5";"24,6";"24,4";"1009,1";"1009,1";"1008,3";"0,7";"220,0";"4,3";"";"0,0"
"04/03/2025";"0200";"25,7";"25,9";"25,7";"93,0";"93,0";"92,0";"24,4";"24,6";"24,4";"1009,2";"1009,2";"1009,0";"1,2";"195,0";"4,7";"";"0,0"
"04/03/2025";"0300";"25,6";"25,8";"25,6";"94,0";"94,0";"93,0";"24,6";"24,6";"24,4";"1009,0";"1009,2";"1009,0";"1,5";"197,0";"5,3";"";"0,0"
"04/03/2025";"0400";"25,4";"25,6";"25,4";"95,0";"95,0";"94,0";"24,6";"24,6";"24,5";"1008,3";"1009,0";"1008,3";"0,7";"197,0";"3,0";"";"0,2"
"04/03/2025";"0500";"25,3";"25,5";"25,2";"96,0";"96,0";"95,0";"24,5";"24,7";"24,5";"1007,4";"1008,3";"1007,4";"0,4";"197,0";"3,6";"";"0,0"
"04/03/2025";"0600";"25,2";"25,3";"25,2";"96,0";"96,0";"95,0";"24,5";"24,6";"24,5";"1007,1";"1007,4";"1007,1";"0,0";"197,0";"3,6";"";"0,2"
"04/03/2025";"0700";"25,0";"25,2";"25,0";"97,0";"97,0";"96,0";"24,4";"24,6";"24,4";"1006,9";"1007,1";"1006,9";"0,2";"197,0";"2,0";"";"0,0"
"04/03/2025";"0800";"25,0";"25,0";"24,9";"97,0";"97,0";"97,0";"24,5";"24,5";"24,3";"1007,0";"1007,0";"1006,8";"0,0";"197,0";"1,9";"";"0,0"
"04/03/2025";"0900";"24,8";"25,0";"24,8";"97,0";"98,0";"97,0";"24,4";"24,6";"24,4";"1007,2";"1007,3";"1007,0";"0,1";"197,0";"1,3";"";"0,0"
"04/03/2025";"1000";"25,1";"25,1";"24,8";"97,0";"98,0";"97,0";"24,7";"24,7";"24,4";"1007,7";"1007,7";"1007,2";"0,1";"197,0";"1,4";"61,30";"0,0"
"04/03/2025";"1100";"27,3";"27,3";"25,1";"87,0";"98,0";"87,0";"25,0";"25,2";"24,7";"1008,5";"1008,5";"1007,7";"2,0";"192,0";"4,6";"378,00";"0,0"
"04/03/2025";"1200";"29,4";"29,4";"27,3";"77,0";"88,0";"75,0";"25,0";"25,3";"24,0";"1009,1";"1009,1";"1008,5";"1,4";"208,0";"4,6";"1402,50";"0,0"
"04/03/2025";"1300";"29,5";"30,3";"28,9";"76,0";"78,0";"71,0";"24,7";"25,2";"23,9";"1009,4";"1009,5";"1009,1";"1,2";"207,0";"6,4";"1459,30";"0,0"
"04/03/2025";"1400";"30,5";"30,5";"29,1";"72,0";"78,0";"70,0";"24,8";"25,6";"24,2";"1009,0";"1009,4";"1009,0";"1,4";"219,0";"4,6";"1551,90";"0,0"
"04/03/2025";"1500";"31,7";"32,4";"30,2";"65,0";"73,0";"65,0";"24,3";"25,9";"23,8";"1008,2";"1009,0";"1008,2";"1,5";"190,0";"5,4";"2123,60";"0,0"
"04/03/2025";"1600";"26,1";"33,3";"26,1";"93,0";"93,0";"60,0";"24,8";"25,5";"23,1";"1007,8";"1008,2";"1007,4";"2,4";"188,0";"8,7";"1693,20";"4,0"
"04/03/2025";"1700";"26,3";"26,4";"25,6";"91,0";"95,0";"90,0";"24,7";"25,1";"24,4";"1006,4";"1007,8";"1006,4";"1,2";"230,0";"8,7";"647,50";"2,4"
"04/03/2025";"1800";"28,4";"28,4";"26,3";"81,0";"91,0";"80,0";"24,8";"25,4";"24,4";"1005,3";"1006,4";"1005,3";"1,6";"241,0";"6,2";"934,80";"0,0"
"04/03/2025";"1900";"28,9";"29,2";"28,4";"76,0";"82,0";"74,0";"24,3";"25,2";"23,9";"1005,2";"1005,5";"1005,2";"2,0";"231,0";"6,5";"927,90";"0,0"
"04/03/2025";"2000";"28,5";"28,9";"28,4";"79,0";"79,0";"75,0";"24,5";"24,5";"24,0";"1005,3";"1005,3";"1005,1";"1,7";"219,0";"6,0";"578,40";"0,0"
"04/03/2025";"2100";"27,8";"28,5";"27,8";"82,0";"82,0";"78,0";"24,4";"24,4";"24,0";"1005,5";"1005,6";"1005,2";"1,1";"235,0";"5,8";"233,50";"0,0"
"04/03/2025";"2200";"27,0";"27,8";"27,0";"87,0";"87,0";"81,0";"24,8";"24,8";"24,2";"1006,1";"1006,1";"1005,5";"0,9";"238,0";"4,6";"21,00";"0,0"
"04/03/2025";"2300";"26,1";"27,0";"26,1";"93,0";"93,0";"87,0";"24,9";"25,1";"24,6";"1006,8";"1006,8";"1006,1";"0,2";"207,0";"4,3";"";"0,8"
"05/03/2025";"0000";"25,8";"26,1";"25,7";"91,0";"95,0";"91,0";"24,2";"25,1";"24,1";"1007,3";"1007,3";"1006,8";"1,3";"183,0";"6,1";"";"0,4"
"05/03/2025";"0100";"24,4";"25,8";"24,4";"97,0";"97,0";"90,0";"23,9";"24,1";"23,5";"1008,2";"1008,2";"1007,3";"1,2";"180,0";"6,7";"";"1,6"
"05/03/2025";"0200";"24,6";"24,6";"24,2";"98,0";"98,0";"97,0";"24,3";"24,3";"23,7";"1008,3";"1008,5";"1008,2";"0,7";"180,0";"2,5";"";"1,6"
"05/03/2025";"0300";"24,4";"24,6";"24,4";"98,0";"98,0";"98,0";"24,1";"24,3";"24,1";"1008,4";"1008,4";"1008,3";"1,8";"180,0";"4,5";"";"1,2"
"05/03/2025";"0400";"24,2";"24,5";"24,2";"98,0";"98,0";"98,0";"23,8";"24,2";"23,8";"1007,9";"1008,4";"1007,9";"1,7";"191,0";"5,3";"";"0,6"
"05/03/2025";"0500";"23,8";"24,3";"23,8";"98,0";"98,0";"98,0";"23,4";"23,9";"23,4";"1007,6";"1007,9";"1007,6";"1,9";"181,0";"6,0";"";"1,2"
"05/03/2025";"0600";"23,4";"23,8";"23,3";"98,0";"98,0";"98,0";"23,1";"23,5";"23,0";"1007,3";"1007,6";"1007,3";"1,0";"186,0";"4,3";"";"1,8"
"05/03/2025";"0700";"23,3";"23,5";"23,2";"98,0";"98,0";"98,0";"23,0";"23,2";"22,9";"1007,5";"1007,5";"1007,3";"2,1";"185,0";"7,0";"";"5,2"
"05/03/2025";"0800";"23,3";"23,4";"23,2";"98,0";"98,0";"98,0";"23,0";"23,1";"23,0";"1006,8";"1007,5";"1006,8";"1,4";"186,0";"4,5";"";"1,8"
"05/03/2025";"0900";"23,2";"23,3";"23,2";"98,0";"98,0";"98,0";"22,9";"23,1";"22,9";"1007,0";"1007,0";"1006,8";"0,0";"186,0";"3,5";"";"1,4"
"05/03/2025";"1000";"23,3";"23,3";"23,1";"98,0";"98,0";"98,0";"23,0";"23,0";"22,8";"1007,6";"1007,6";"1007,0";"0,4";"186,0";"1,9";"6,00";"1,0"
"05/03/2025";"1100";"23,6";"23,6";"23,2";"98,0";"98,0";"98,0";"23,3";"23,3";"23,0";"1008,2";"1008,2";"1007,6";"0,2";"186,0";"1,9";"84,30";"0,4"
"05/03/2025";"1200";"24,1";"24,4";"23,5";"97,0";"98,0";"97,0";"23,6";"24,0";"23,2";"1009,2";"1009,2";"1008,2";"0,5";"186,0";"1,4";"356,00";"0,2"
"05/03/2025";"1300";"26,5";"26,5";"24,0";"88,0";"97,0";"88,0";"24,3";"25,1";"23,5";"1009,4";"1009,5";"1009,2";"1,4";"186,0";"3,6";"1021,70";"0,0"
"05/03/2025";"1400";"30,0";"30,2";"26,5";"74,0";"89,0";"70,0";"24,7";"25,5";"23,5";"1009,2";"1009,4";"1009,2";"1,1";"191,0";"4,1";"2865,10";"0,0"
"05/03/2025";"1500";"29,1";"31,6";"28,9";"77,0";"79,0";"66,0";"24,7";"26,2";"23,5";"1008,7";"1009,2";"1008,7";"1,4";"250,0";"4,1";"1987,10";"0,0"
"05/03/2025";"1600";"28,8";"29,7";"28,8";"77,0";"79,0";"74,0";"24,2";"25,3";"24,2";"1007,9";"1008,7";"1007,7";"1,9";"236,0";"5,6";"1232,10";"0,0"
"05/03/2025";"1700";"25,7";"28,7";"24,1";"98,0";"99,0";"77,0";"25,4";"25,4";"23,6";"1007,1";"1008,2";"1007,1";"0,2";"250,0";"8,0";"596,50";"38,0"
"05/03/2025";"1800";"30,1";"30,4";"25,7";"74,0";"98,0";"73,0";"24,9";"27,0";"24,4";"1006,5";"1007,1";"1006,2";"1,7";"207,0";"4,2";"2271,70";"0,0"
"05/03/2025";"1900";"25,0";"30,1";"25,0";"95,0";"95,0";"74,0";"24,1";"25,0";"23,8";"1006,2";"1006,7";"1006,2";"1,6";"214,0";"8,1";"547,30";"1,4"
"05/03/2025";"2000";"24,8";"25,0";"24,7";"97,0";"97,0";"95,0";"24,3";"24,4";"24,0";"1007,0";"1007,0";"1006,0";"0,4";"217,0";"4,3";"79,00";"3,8"
"05/03/2025";"2100";"25,0";"25,0";"24,8";"97,0";"97,0";"97,0";"24,6";"24,6";"24,3";"1007,0";"1007,0";"1006,6";"0,1";"214,0";"1,9";"31,40";"0,4"
"05/03/2025";"2200";"24,9";"25,1";"24,9";"98,0";"98,0";"97,0";"24,6";"24,7";"24,4";"1007,2";"1007,3";"1007,0";"0,2";"214,0";"1,8";"1,10";"0,4"
"05/03/2025";"2300";"24,8";"24,9";"24,7";"98,0";"98,0";"98,0";"24,4";"24,6";"24,4";"1007,8";"1007,8";"1007,2";"0,1";"214,0";"2,5";"";"1,2"
"06/03/2025";"0000";"24,9";"24,9";"24,7";"98,0";"98,0";"98,0";"24,6";"24,6";"24,4";"1008,8";"1008,8";"1007,8";"0,0";"214,0";"1,4";"";"0,6"
"06/03/2025";"0100";"24,9";"24,9";"24,8";"99,0";"99,0";"98,0";"24,7";"24,7";"24,5";"1009,5";"1009,5";"1008,8";"0,0";"214,0";"0,0";"";"0,0"
"06/03/2025";"0200";"24,9";"25,0";"24,8";"99,0";"99,0";"99,0";"24,7";"24,7";"24,6";"1009,9";"1009,9";"1009,5";"0,0";"214,0";"0,0";"";"0,4"
"06/03/2025";"0300";"24,7";"24,9";"24,7";"99,0";"99,0";"99,0";"24,5";"24,7";"24,5";"1009,4";"1009,9";"1009,4";"0,0";"214,0";"0,0";"";"0,0"
"06/03/2025";"0400";"24,9";"24,9";"24,7";"99,0";"99,0";"99,0";"24,7";"24,7";"24,5";"1009,0";"1009,4";"1009,0";"0,0";"214,0";"0,0";"";"0,0"
"06/03/2025";"0500";"24,7";"24,9";"24,7";"99,0";"99,0";"99,0";"24,5";"24,7";"24,5";"1008,3";"1009,0";"1008,3";"0,0";"214,0";"0,0";"";"0,0"
"06/03/2025";"0600";"24,6";"24,8";"24,6";"99,0";"99,0";"99,0";"24,4";"24,5";"24,4";"1007,8";"1008,4";"1007,8";"0,0";"214,0";"1,1";"";"0,0"
"06/03/2025";"0700";"24,6";"24,7";"24,6";"99,0";"99,0";"99,0";"24,5";"24,5";"24,4";"1008,1";"1008,2";"1007,7";"0,0";"214,0";"0,8";"";"0,2"
"06/03/2025";"0800";"24,5";"24,7";"24,5";"99,0";"99,0";"99,0";"24,3";"24,5";"24,3";"1008,2";"1008,2";"1008,0";"0,0";"214,0";"0,0";"";"0,2"
"06/03/2025";"0900";"24,5";"24,5";"24,4";"99,0";"99,0";"99,0";"24,3";"24,3";"24,2";"1008,7";"1008,7";"1008,2";"0,2";"208,0";"1,5";"";"0,0"
"06/03/2025";"1000";"23,3";"24,6";"23,3";"99,0";"99,0";"99,0";"23,1";"24,4";"23,1";"1009,7";"1009,7";"1008,7";"3,2";"238,0";"6,0";"18,00";"0,0"
"06/03/2025";"1100";"23,6";"23,6";"23,2";"98,0";"99,0";"97,0";"23,2";"23,3";"22,8";"1010,7";"1010,7";"1009,7";"1,9";"227,0";"6,0";"91,70";"0,2"
"06/03/2025";"1200";"22,9";"23,7";"22,9";"98,0";"98,0";"97,0";"22,6";"23,3";"22,6";"1011,1";"1011,2";"1010,7";"1,9";"213,0";"7,6";"74,30";"4,6"
